,File Path,Label,Frame Count,Width,Height,Codec,File Size(MB)
134,FaceShifter/134_192.mp4,FAKE,346,1280,720,h264,1.95
135,FaceShifter/135_880.mp4,FAKE,327,1280,720,h264,1.25
136,FaceShifter/136_285.mp4,FAKE,611,1280,720,h264,3.54
137,FaceShifter/137_165.mp4,FAKE,606,720,480,h264,2.07
138,FaceShifter/138_142.mp4,FAKE,410,600,480,h264,0.42
139,FaceShifter/139_130.mp4,FAKE,378,600,480,h264,0.53
140,FaceShifter/140_143.mp4,FAKE,485,640,480,h264,2.22
141,FaceShifter/141_161.mp4,FAKE,508,854,480,h264,1.16
142,FaceShifter/142_138.mp4,FAKE,962,600,480,h264,1.33
143,FaceShifter/143_140.mp4,FAKE,414,640,480,h264,0.66
144,FaceShifter/144_122.mp4,FAKE,344,1280,720,h264,1.19
145,FaceShifter/145_299.mp4,FAKE,475,600,480,h264,0.55
146,FaceShifter/146_256.mp4,FAKE,1003,1280,720,h264,6.53
147,FaceShifter/147_055.mp4,FAKE,667,600,480,h264,1.27
148,FaceShifter/148_133.mp4,FAKE,475,640,480,h264,0.72
149,FaceShifter/149_152.mp4,FAKE,363,854,480,h264,0.85
150,FaceShifter/150_153.mp4,FAKE,456,854,480,h264,0.56
151,FaceShifter/151_225.mp4,FAKE,347,1280,720,h264,2.03
152,FaceShifter/152_149.mp4,FAKE,313,656,480,h264,0.67
153,FaceShifter/153_150.mp4,FAKE,732,640,480,h264,2.02
154,FaceShifter/154_386.mp4,FAKE,594,1280,720,h264,2.9
155,FaceShifter/155_576.mp4,FAKE,829,854,480,h264,1.98
156,FaceShifter/156_243.mp4,FAKE,518,640,480,h264,1.12
157,FaceShifter/157_245.mp4,FAKE,486,656,480,h264,0.7
158,FaceShifter/158_379.mp4,FAKE,444,640,480,h264,0.74
159,FaceShifter/159_175.mp4,FAKE,325,600,480,h264,0.91
160,FaceShifter/160_928.mp4,FAKE,534,1280,720,h264,2.24
161,FaceShifter/161_141.mp4,FAKE,369,640,480,h264,0.62
162,FaceShifter/162_330.mp4,FAKE,685,1280,720,h264,2.87
163,FaceShifter/163_031.mp4,FAKE,304,1280,720,h264,0.84
164,FaceShifter/164_216.mp4,FAKE,1021,854,480,h264,2.62
165,FaceShifter/165_137.mp4,FAKE,387,656,480,h264,0.66
166,FaceShifter/166_167.mp4,FAKE,756,640,480,h264,1.19
167,FaceShifter/167_166.mp4,FAKE,341,854,480,h264,0.81
168,FaceShifter/168_222.mp4,FAKE,1228,640,480,h264,1.53
169,FaceShifter/169_227.mp4,FAKE,649,640,480,h264,0.88
170,FaceShifter/170_186.mp4,FAKE,504,1920,1080,h264,4.41
171,FaceShifter/171_173.mp4,FAKE,541,1280,720,h264,2.62
172,FaceShifter/172_582.mp4,FAKE,752,640,480,h264,1.1
173,FaceShifter/173_171.mp4,FAKE,721,1280,720,h264,4.1
174,FaceShifter/174_964.mp4,FAKE,414,1280,720,h264,0.71
175,FaceShifter/175_159.mp4,FAKE,504,640,480,h264,1.11
176,FaceShifter/176_190.mp4,FAKE,376,1920,1080,h264,4.57
177,FaceShifter/177_211.mp4,FAKE,410,854,480,h264,1.15
178,FaceShifter/178_598.mp4,FAKE,521,640,480,h264,0.51
179,FaceShifter/179_212.mp4,FAKE,1260,640,480,h264,1.76
180,FaceShifter/180_105.mp4,FAKE,569,640,480,h264,1.25
181,FaceShifter/181_199.mp4,FAKE,478,640,480,h264,0.68
182,FaceShifter/182_242.mp4,FAKE,620,1280,720,h264,2.17
183,FaceShifter/183_253.mp4,FAKE,390,1280,720,h264,1.35
184,FaceShifter/184_205.mp4,FAKE,1254,1280,720,h264,1.83
185,FaceShifter/185_276.mp4,FAKE,875,854,480,h264,2.23
186,FaceShifter/186_170.mp4,FAKE,334,1920,1080,h264,4.91
187,FaceShifter/187_234.mp4,FAKE,986,1280,720,h264,5.72
188,FaceShifter/188_191.mp4,FAKE,310,1280,720,h264,1.33
189,FaceShifter/189_200.mp4,FAKE,512,640,480,h264,1.56
190,FaceShifter/190_176.mp4,FAKE,331,1920,1080,h264,2.81
191,FaceShifter/191_188.mp4,FAKE,372,1920,1080,h264,3.79
192,FaceShifter/192_134.mp4,FAKE,287,1280,720,h264,0.91
193,FaceShifter/193_030.mp4,FAKE,372,1920,1080,h264,4.68
194,FaceShifter/194_235.mp4,FAKE,567,640,480,h264,0.94
195,FaceShifter/195_442.mp4,FAKE,333,1280,720,h264,1.23
196,FaceShifter/196_310.mp4,FAKE,426,656,480,h264,0.59
197,FaceShifter/197_224.mp4,FAKE,880,640,480,h264,1.53
198,FaceShifter/198_106.mp4,FAKE,392,720,480,h264,0.61
199,FaceShifter/199_181.mp4,FAKE,368,1280,720,h264,1.14
200,FaceShifter/200_189.mp4,FAKE,719,854,480,h264,2.59
201,FaceShifter/201_203.mp4,FAKE,863,656,480,h264,1.8
202,FaceShifter/202_348.mp4,FAKE,323,854,480,h264,0.66
203,FaceShifter/203_201.mp4,FAKE,446,640,480,h264,1.32
204,FaceShifter/204_230.mp4,FAKE,515,960,720,h264,1.98
205,FaceShifter/205_184.mp4,FAKE,307,854,480,h264,0.86
206,FaceShifter/206_221.mp4,FAKE,714,656,480,h264,0.71
207,FaceShifter/207_908.mp4,FAKE,346,1920,1080,h264,3.08
208,FaceShifter/208_215.mp4,FAKE,465,640,480,h264,1.11
209,FaceShifter/209_016.mp4,FAKE,337,854,480,h264,1.22
210,FaceShifter/210_241.mp4,FAKE,839,654,480,h264,1.78
211,FaceShifter/211_177.mp4,FAKE,527,1280,720,h264,2.57
212,FaceShifter/212_179.mp4,FAKE,415,854,480,h264,0.66
213,FaceShifter/213_083.mp4,FAKE,378,1280,720,h264,1.88
214,FaceShifter/214_255.mp4,FAKE,462,854,480,h264,1.36
215,FaceShifter/215_208.mp4,FAKE,588,720,480,h264,1.01
216,FaceShifter/216_164.mp4,FAKE,476,644,480,h264,0.99
217,FaceShifter/217_117.mp4,FAKE,702,1920,1080,h264,7.18
218,FaceShifter/218_239.mp4,FAKE,353,640,480,h264,0.43
219,FaceShifter/219_220.mp4,FAKE,350,1280,720,h264,2.02
220,FaceShifter/220_219.mp4,FAKE,357,720,480,h264,0.74
221,FaceShifter/221_206.mp4,FAKE,718,1280,720,h264,2.66
222,FaceShifter/222_168.mp4,FAKE,407,640,480,h264,0.83
223,FaceShifter/223_586.mp4,FAKE,336,1920,1080,h264,1.84
224,FaceShifter/224_197.mp4,FAKE,488,640,480,h264,1.8
225,FaceShifter/225_151.mp4,FAKE,304,1280,720,h264,1.14
226,FaceShifter/226_491.mp4,FAKE,328,1280,720,h264,1.25
227,FaceShifter/227_169.mp4,FAKE,441,1280,720,h264,1.39
228,FaceShifter/228_289.mp4,FAKE,556,854,480,h264,0.74
229,FaceShifter/229_247.mp4,FAKE,392,854,480,h264,0.68
230,FaceShifter/230_204.mp4,FAKE,372,1280,720,h264,1.44
231,FaceShifter/231_663.mp4,FAKE,573,720,480,h264,0.95
232,FaceShifter/232_248.mp4,FAKE,574,720,480,h264,1.49
233,FaceShifter/233_995.mp4,FAKE,675,1280,720,h264,2.62
234,FaceShifter/234_187.mp4,FAKE,528,1280,720,h264,1.48
235,FaceShifter/235_194.mp4,FAKE,312,854,480,h264,1.32
236,FaceShifter/236_237.mp4,FAKE,651,656,480,h264,1.4
237,FaceShifter/237_236.mp4,FAKE,757,1280,720,h264,3.07
238,FaceShifter/238_282.mp4,FAKE,622,640,480,h264,0.85
239,FaceShifter/239_218.mp4,FAKE,588,640,480,h264,1.44
240,FaceShifter/240_290.mp4,FAKE,1274,720,480,h264,2.25
241,FaceShifter/241_210.mp4,FAKE,292,854,480,h264,0.59
242,FaceShifter/242_182.mp4,FAKE,331,640,480,h264,0.51
243,FaceShifter/243_156.mp4,FAKE,387,1280,720,h264,2.24
244,FaceShifter/244_822.mp4,FAKE,557,1920,1080,h264,4.64
245,FaceShifter/245_157.mp4,FAKE,334,640,480,h264,0.66
246,FaceShifter/246_258.mp4,FAKE,496,1280,720,h264,1.83
247,FaceShifter/247_229.mp4,FAKE,399,656,480,h264,1.19
248,FaceShifter/248_232.mp4,FAKE,496,1280,720,h264,2.13
249,FaceShifter/249_280.mp4,FAKE,632,854,480,h264,1.54
250,FaceShifter/250_461.mp4,FAKE,564,1280,720,h264,2.51
251,FaceShifter/251_375.mp4,FAKE,346,1920,1080,h264,2.47
252,FaceShifter/252_266.mp4,FAKE,572,800,480,h264,1.68
253,FaceShifter/253_183.mp4,FAKE,501,1280,720,h264,1.62
254,FaceShifter/254_261.mp4,FAKE,427,1280,720,h264,1.3
255,FaceShifter/255_214.mp4,FAKE,470,1280,720,h264,1.89
256,FaceShifter/256_146.mp4,FAKE,546,1280,720,h264,2.41
257,FaceShifter/257_420.mp4,FAKE,763,656,480,h264,2.19
258,FaceShifter/258_246.mp4,FAKE,498,1280,720,h264,3.13
259,FaceShifter/259_345.mp4,FAKE,444,640,480,h264,1.08
260,FaceShifter/260_331.mp4,FAKE,302,640,480,h264,0.46
261,FaceShifter/261_254.mp4,FAKE,677,600,480,h264,0.69
262,FaceShifter/262_301.mp4,FAKE,397,600,480,h264,0.69
263,FaceShifter/263_284.mp4,FAKE,300,1280,720,h264,1.55
264,FaceShifter/264_271.mp4,FAKE,455,854,480,h264,0.61
265,FaceShifter/265_475.mp4,FAKE,552,1920,1080,h264,6.3
266,FaceShifter/266_252.mp4,FAKE,465,720,480,h264,1.34
267,FaceShifter/267_286.mp4,FAKE,306,1280,720,h264,1.66
268,FaceShifter/268_269.mp4,FAKE,1465,654,480,h264,3.61
269,FaceShifter/269_268.mp4,FAKE,387,640,480,h264,0.71
270,FaceShifter/270_297.mp4,FAKE,311,656,480,h264,0.79
271,FaceShifter/271_264.mp4,FAKE,490,640,480,h264,1.32
272,FaceShifter/272_396.mp4,FAKE,323,1280,720,h264,1.5
273,FaceShifter/273_807.mp4,FAKE,322,1280,720,h264,0.94
274,FaceShifter/274_412.mp4,FAKE,474,1280,720,h264,2.29
275,FaceShifter/275_887.mp4,FAKE,424,640,480,h264,0.94
276,FaceShifter/276_185.mp4,FAKE,331,656,480,h264,0.82
277,FaceShifter/277_335.mp4,FAKE,966,1280,720,h264,3.22
278,FaceShifter/278_306.mp4,FAKE,449,640,480,h264,0.67
279,FaceShifter/279_298.mp4,FAKE,906,640,480,h264,2.43
280,FaceShifter/280_249.mp4,FAKE,606,854,480,h264,1.0
281,FaceShifter/281_474.mp4,FAKE,309,1280,720,h264,0.84
282,FaceShifter/282_238.mp4,FAKE,594,854,480,h264,1.19
283,FaceShifter/283_313.mp4,FAKE,966,640,480,h264,1.32
284,FaceShifter/284_263.mp4,FAKE,483,1920,1080,h264,4.73
285,FaceShifter/285_136.mp4,FAKE,383,1280,720,h264,1.41
286,FaceShifter/286_267.mp4,FAKE,668,1280,720,h264,2.41
287,FaceShifter/287_426.mp4,FAKE,475,1280,720,h264,3.2
288,FaceShifter/288_321.mp4,FAKE,543,640,480,h264,0.71
289,FaceShifter/289_228.mp4,FAKE,597,720,480,h264,1.12
290,FaceShifter/290_240.mp4,FAKE,422,640,480,h264,1.06
291,FaceShifter/291_874.mp4,FAKE,330,1920,1080,h264,2.7
292,FaceShifter/292_294.mp4,FAKE,425,1280,720,h264,2.31
293,FaceShifter/293_296.mp4,FAKE,758,656,480,h264,1.87
294,FaceShifter/294_292.mp4,FAKE,604,1280,720,h264,3.42
295,FaceShifter/295_099.mp4,FAKE,411,1920,1080,h264,3.77
296,FaceShifter/296_293.mp4,FAKE,336,640,480,h264,0.62
297,FaceShifter/297_270.mp4,FAKE,390,656,480,h264,0.47
298,FaceShifter/298_279.mp4,FAKE,569,640,480,h264,1.11
299,FaceShifter/299_145.mp4,FAKE,314,640,480,h264,0.87
300,FaceShifter/300_304.mp4,FAKE,598,600,480,h264,0.89
301,FaceShifter/301_262.mp4,FAKE,763,640,480,h264,1.23
302,FaceShifter/302_323.mp4,FAKE,875,854,480,h264,1.51
303,FaceShifter/303_309.mp4,FAKE,571,656,480,h264,1.74
304,FaceShifter/304_300.mp4,FAKE,610,640,480,h264,0.91
305,FaceShifter/305_513.mp4,FAKE,843,1280,720,h264,3.16
306,FaceShifter/306_278.mp4,FAKE,728,600,480,h264,0.93
307,FaceShifter/307_365.mp4,FAKE,378,640,480,h264,0.58
308,FaceShifter/308_388.mp4,FAKE,502,1280,720,h264,1.36
309,FaceShifter/309_303.mp4,FAKE,850,600,480,h264,1.65
310,FaceShifter/310_196.mp4,FAKE,375,1280,720,h264,2.1
311,FaceShifter/311_387.mp4,FAKE,368,960,720,h264,1.2
312,FaceShifter/312_021.mp4,FAKE,428,640,480,h264,1.09
313,FaceShifter/313_283.mp4,FAKE,481,654,480,h264,0.71
314,FaceShifter/314_347.mp4,FAKE,413,1280,720,h264,0.88
315,FaceShifter/315_322.mp4,FAKE,304,854,480,h264,0.65
316,FaceShifter/316_369.mp4,FAKE,566,640,480,h264,0.67
317,FaceShifter/317_359.mp4,FAKE,682,640,480,h264,1.0
318,FaceShifter/318_334.mp4,FAKE,475,656,480,h264,0.85
319,FaceShifter/319_352.mp4,FAKE,717,854,480,h264,1.37
320,FaceShifter/320_328.mp4,FAKE,504,1280,720,h264,2.81
321,FaceShifter/321_288.mp4,FAKE,567,640,480,h264,1.16
322,FaceShifter/322_315.mp4,FAKE,313,1280,720,h264,1.11
323,FaceShifter/323_302.mp4,FAKE,456,656,480,h264,1.2
324,FaceShifter/324_356.mp4,FAKE,1249,640,480,h264,2.44
325,FaceShifter/325_492.mp4,FAKE,1421,1280,720,h264,9.27
326,FaceShifter/326_501.mp4,FAKE,914,640,480,h264,1.49
327,FaceShifter/327_329.mp4,FAKE,495,640,480,h264,0.58
328,FaceShifter/328_320.mp4,FAKE,319,1280,720,h264,1.6
329,FaceShifter/329_327.mp4,FAKE,415,654,480,h264,0.45
330,FaceShifter/330_162.mp4,FAKE,407,1280,720,h264,1.84
331,FaceShifter/331_260.mp4,FAKE,469,1280,720,h264,1.44
332,FaceShifter/332_051.mp4,FAKE,695,1280,720,h264,5.42
333,FaceShifter/333_377.mp4,FAKE,429,640,480,h264,1.04
334,FaceShifter/334_318.mp4,FAKE,1339,600,480,h264,2.95
335,FaceShifter/335_277.mp4,FAKE,384,1280,720,h264,1.51
336,FaceShifter/336_338.mp4,FAKE,507,656,480,h264,0.81
337,FaceShifter/337_522.mp4,FAKE,331,640,480,h264,0.81
338,FaceShifter/338_336.mp4,FAKE,889,600,480,h264,1.73
339,FaceShifter/339_392.mp4,FAKE,457,640,480,h264,0.55
340,FaceShifter/340_341.mp4,FAKE,293,1920,1080,h264,2.46
341,FaceShifter/341_340.mp4,FAKE,827,960,720,h264,6.19
342,FaceShifter/342_416.mp4,FAKE,302,1280,720,h264,1.22
343,FaceShifter/343_363.mp4,FAKE,299,656,480,h264,0.38
344,FaceShifter/344_020.mp4,FAKE,631,1280,720,h264,2.93
345,FaceShifter/345_259.mp4,FAKE,423,854,480,h264,0.84
346,FaceShifter/346_351.mp4,FAKE,615,454,480,h264,0.68
347,FaceShifter/347_314.mp4,FAKE,458,854,480,h264,0.69
348,FaceShifter/348_202.mp4,FAKE,414,854,480,h264,0.51
349,FaceShifter/349_350.mp4,FAKE,471,1280,720,h264,1.61
350,FaceShifter/350_349.mp4,FAKE,405,854,480,h264,1.03
351,FaceShifter/351_346.mp4,FAKE,684,640,480,h264,0.98
352,FaceShifter/352_319.mp4,FAKE,421,720,480,h264,1.32
353,FaceShifter/353_383.mp4,FAKE,358,1280,720,h264,1.61
354,FaceShifter/354_362.mp4,FAKE,460,1280,720,h264,1.9
355,FaceShifter/355_748.mp4,FAKE,499,1920,1080,h264,5.41
356,FaceShifter/356_324.mp4,FAKE,558,1280,720,h264,2.94
357,FaceShifter/357_432.mp4,FAKE,346,854,480,h264,0.52
358,FaceShifter/358_380.mp4,FAKE,534,640,480,h264,0.72
359,FaceShifter/359_317.mp4,FAKE,456,640,480,h264,0.81
360,FaceShifter/360_437.mp4,FAKE,385,1280,720,h264,2.19
361,FaceShifter/361_448.mp4,FAKE,455,1280,720,h264,3.12
362,FaceShifter/362_354.mp4,FAKE,455,1280,720,h264,1.84
363,FaceShifter/363_343.mp4,FAKE,473,640,480,h264,0.93
364,FaceShifter/364_440.mp4,FAKE,648,854,480,h264,2.04
365,FaceShifter/365_307.mp4,FAKE,369,640,480,h264,0.38
366,FaceShifter/366_473.mp4,FAKE,404,656,480,h264,0.85
367,FaceShifter/367_371.mp4,FAKE,649,640,480,h264,0.94
368,FaceShifter/368_378.mp4,FAKE,761,640,480,h264,1.21
369,FaceShifter/369_316.mp4,FAKE,320,854,480,h264,0.67
370,FaceShifter/370_483.mp4,FAKE,396,1920,1080,h264,3.74
371,FaceShifter/371_367.mp4,FAKE,718,600,480,h264,1.48
372,FaceShifter/372_413.mp4,FAKE,486,854,480,h264,1.03
373,FaceShifter/373_394.mp4,FAKE,602,1280,720,h264,2.99
374,FaceShifter/374_407.mp4,FAKE,586,1280,720,h264,1.61
375,FaceShifter/375_251.mp4,FAKE,353,1280,720,h264,1.78
376,FaceShifter/376_381.mp4,FAKE,515,1280,720,h264,1.73
377,FaceShifter/377_333.mp4,FAKE,398,640,480,h264,0.7
378,FaceShifter/378_368.mp4,FAKE,761,1280,720,h264,3.85
379,FaceShifter/379_158.mp4,FAKE,341,640,480,h264,0.94
380,FaceShifter/380_358.mp4,FAKE,455,640,480,h264,0.58
381,FaceShifter/381_376.mp4,FAKE,578,656,480,h264,1.53
382,FaceShifter/382_409.mp4,FAKE,313,640,480,h264,0.69
383,FaceShifter/383_353.mp4,FAKE,465,1920,1080,h264,2.83
384,FaceShifter/384_932.mp4,FAKE,462,1920,1080,h264,3.36
385,FaceShifter/385_414.mp4,FAKE,349,1280,720,h264,1.72
386,FaceShifter/386_154.mp4,FAKE,449,1920,1080,h264,3.9
387,FaceShifter/387_311.mp4,FAKE,528,1280,720,h264,1.24
388,FaceShifter/388_308.mp4,FAKE,636,640,480,h264,1.0
389,FaceShifter/389_480.mp4,FAKE,314,1920,1080,h264,2.91
390,FaceShifter/390_709.mp4,FAKE,809,1280,720,h264,5.62
391,FaceShifter/391_406.mp4,FAKE,547,640,480,h264,0.67
